img,label
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_001868.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_001868.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_001871.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_001871.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_001885.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_001885.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_001888.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_001888.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_001894.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_001894.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_001898.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_001898.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_001922.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_001922.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_001937.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_001937.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_001961.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_001961.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_001964.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_001964.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_001972.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_001972.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002010.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002010.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002019.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002019.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002052.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002052.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002060.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002060.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002072.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002072.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002083.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002083.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002117.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002117.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002153.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002153.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002204.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002204.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002216.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002216.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002229.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002229.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002245.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002245.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002262.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002262.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002264.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002264.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002281.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002281.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002285.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002285.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002314.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002314.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002343.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002343.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002362.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002362.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002387.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002387.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002409.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002409.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002416.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002416.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002419.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002419.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002422.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002422.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002423.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002423.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002425.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002425.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002448.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002448.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002460.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002460.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002472.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002472.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002519.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002519.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002530.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002530.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002543.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002543.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002567.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002567.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002586.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002586.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002588.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002588.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002599.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002599.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002613.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002613.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002626.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002626.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002628.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002628.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002662.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002662.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002674.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002674.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002713.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002713.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002715.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002715.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002734.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002734.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002763.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002763.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002789.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002789.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002820.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002820.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002844.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002844.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002845.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002845.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002849.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002849.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002862.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002862.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002872.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002872.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002885.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002885.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002897.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002897.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002912.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002912.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002914.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002914.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002917.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002917.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002932.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002932.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002972.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002972.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002984.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002984.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002988.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002988.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_002993.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_002993.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003006.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003006.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003007.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003007.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003012.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003012.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003034.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003034.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003035.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003035.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003039.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003039.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003053.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003053.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003054.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003054.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003075.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003075.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003087.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003087.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003088.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003088.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003090.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003090.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003142.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003142.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003146.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003146.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003147.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003147.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003164.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003164.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003172.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003172.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003200.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003200.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003249.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003249.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003317.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003317.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003340.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003340.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003345.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003345.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003353.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003353.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003361.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003361.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003369.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003369.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003455.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003455.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003461.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003461.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003468.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003468.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003497.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003497.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003519.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003519.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003522.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003522.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003539.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003539.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003555.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003555.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003613.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003613.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003636.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003636.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003646.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003646.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003660.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003660.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003690.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003690.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003697.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003697.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003711.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003711.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003734.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003734.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003736.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003736.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003757.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003757.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003768.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003768.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003783.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003783.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003799.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003799.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003815.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003815.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003820.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003820.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003825.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003825.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003860.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003860.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003865.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003865.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003921.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003921.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003922.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003922.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003933.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003933.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003961.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003961.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_003975.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_003975.png
{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/JPEGImages/2009_004091.jpg,{PATH_TO_YOUR_DATASET_DIR}/VOCdevkit/VOC2012/SegmentationClass/2009_004091.png
